product,verified,rating,location,date,author,content,title
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,09 Jul 2019,TBear,Cameras work great all times of the day picking up picture and sound.  The nest app makes it really easy to check the cameras from anywhere at anytime.,Access from anywhere
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,30 Nov 2017,Bruce Gillman,I have two of these cameras in two homes that I own and each provides security and the ability to check on people and pets coming and going at each location.  The picture quality is outstanding and the ease of installation is great.  You don't need to change any batteries and just plug it in and get internet access to get started.,Great outdoor camera and easy to install yourself
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,2.0,Reviewed in the United States ,13 Apr 2018,JMason,"Unless you are willing to pay $120 per year for Nest Aware service, getting this camera is not worth it.  The phone app is useless without the service.",Meh... I don't feel warm and fuzzy about the Nest camera.
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,23 Sep 2016,jbsibley,"This is a great camera with two really annoying quirks for me. It's super simple to set up. The image quality is great. The microphone is very sensitive, I was surprised how much I could hear. The DVR is top-notch and the software simple and powerful. However. The camera ships with an unbelievable amount of wire attached to it. That's fantastic if you're 50 feet from the outlet, but if you want to mount the camera 6 feet from the outlet like I was you're going to have a giant, ugly coil to deal with and there's no way to shorten it - it's a data cable with a custom waterproof USB on it. I REALLY wanted the ability to share the stream with my tenants. Great, no problem. They can't control anything or use the DVR, which is fine with me. BUT, to use the link to watch the camera, they MUST be using flash player, which iPhones and iPads don't support. Nest won't tell you this, it just gives a ""camera not available"" error, which is a huge waste of time. Other than those two serious annoyances it's a good camera, and still probably the best on the market for most people.","Great camera, minor annoyances."
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,14 Apr 2017,Gabrielle Alexandria,"Incredible picture. Clean and neat piece of equipment. The app is awesome, lots of settings to choose from. The conveinence of viewing your space from anywhere is great, and helpful. Nest products are the best. They really make excellent user friendly products that are all aestically appealing.","Amazing product to add to your ""nest collection"""
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,02 Nov 2016,yakgal26,"Works very well. Video is good quality, as is the microphone. Easy to install.  Would be nice to have a cordless version for areas without an outlet. It does use some of your bandwidth, but so far not slowing it down much.","Video is good quality, as is the microphone"
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,09 Sep 2018,Hozo1,Awesome camera even at night.  No comparison to others who simply can't achieve the same video quality as nest.  I have inside ones and their thermostats as well.  All controlled though the same app.  Nest stuff is very very good.,Awesome camera even at night
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,01 Dec 2017,Brad Fahlman,Great camera and service from Nest. I’ve looked at all other camera setups and this is the best for the price. I would recommend to those new to the security camera world to pay attention to the quality/bandwidth (internet usage) and the specifics on activity alerts with regard to recording.,Great Camera and Service! But things to keep in mind
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,28 Oct 2016,Rick H,"this was really easy to setup, it took less than ten minutes, the video quality is excellent, I love the instant notifications when it see's someone or unusual activity.  I can monitor my office from home, very convenient",this was really easy to setup
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,29 May 2017,Don O,"Very easy to set up. The cloud storage is awesome and very easy to use in setting alerts, zones, and reviewing/clipping videos.  The zoom and night vision are great.  I did have to add a wifi extender, but overall an excellent product.",Great camera system
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,5.0,Reviewed in the United States ,15 Jun 2017,Captain Eddie,"Easy to mount and the Nest app works great with it.  The fat end of the USB cable is a pain to pass through a hole, for you then have to fill the hole in, but otherwise very nice.",Great camera.  Easy to mount.  Great Nest app - especially how you can scroll through time
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,4.0,Reviewed in the United States ,29 Aug 2019,Carl  R.johnson,Have to reset every now and then,Works
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,3.0,Reviewed in the United States ,17 Mar 2017,Android,"I love the video quality on this camera. Unfortunately, the software is very sub-par in comparison. I bought it because of the ability to make and store timelapse videos on a construction project. The software is very difficult to use and very buggy. I am surprised that a company of this caliber would not have better quality software. If you are just using it as a security monitor, the software may be annoying but adequate. There is no reason they can't make it dramatically better though.","Great hardware, but software needs serious improvement"
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,2.0,Reviewed in the United States ,25 Jan 2017,Erick B. Marshall,"It doesn't pick up every thing that goes by. Weve called customer service to review the footage but haven't heared anything back. It should be able to catch a vehical going by at 5 mph or a person walking right in front of it. Also, we lost electricity for a few minutes at our home while we were on vacation. My mother went to our home to verify it came back on but the camera never came back on. On entire week with no footage while we were out. Whats the point in having it if it doesn't work!",Needs a lot of work
Google Nest Cam Outdoor - Weatherproof Outdoor Camera for Home Security - Surveillance Camera with Night Vision - Control with Your Phone,1,1.0,Reviewed in the United States ,26 May 2019,Brett L Jordan,Motion/person detection not consistently working on one of the two cameras.  I walk right in front of it and no events are created.  Super frustrating.  Seemed to work ok when first installed but now it registers almost nothing.,Motion/person detection rarely works
