device-group,product,topic,subject,time,frac-reviews,avg-rating
Cameras,RingFloodlightCam,PRIVACY,Family,14,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,15,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,16,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,17,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,18,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,19,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,20,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,21,0.0001373060551970342,1.0
Cameras,RingFloodlightCam,PRIVACY,Family,22,0.0001373060551970342,5.0
Cameras,RingFloodlightCam,PRIVACY,Family,23,0.0,1
Cameras,RingFloodlightCam,PRIVACY,Family,24,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,0,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,1,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,2,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,3,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,4,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,5,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,6,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,7,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,8,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,9,0.0001373060551970342,2.0
Cameras,RingFloodlightCam,SECURITY,Security Cameras,10,0.0012357544967733078,4.444444444444445
Cameras,RingFloodlightCam,SECURITY,Security Cameras,11,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,12,0.0005492242207881368,4.0
Cameras,RingFloodlightCam,SECURITY,Security Cameras,13,0.00041191816559110257,3.3333333333333335
Cameras,RingFloodlightCam,SECURITY,Security Cameras,14,0.0002746121103940684,3.0
Cameras,RingFloodlightCam,SECURITY,Security Cameras,15,0.0002746121103940684,3.0
Cameras,RingFloodlightCam,SECURITY,Security Cameras,16,0.00041191816559110257,2.6666666666666665
Cameras,RingFloodlightCam,SECURITY,Security Cameras,17,0.0009611423863792394,3.7142857142857144
Cameras,RingFloodlightCam,SECURITY,Security Cameras,18,0.0005492242207881368,4.75
Cameras,RingFloodlightCam,SECURITY,Security Cameras,19,0.00041191816559110257,1.3333333333333333
Cameras,RingFloodlightCam,SECURITY,Security Cameras,20,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,SECURITY,Security Cameras,21,0.0002746121103940684,1.0
Cameras,RingFloodlightCam,SECURITY,Security Cameras,22,0.0001373060551970342,5.0
Cameras,RingFloodlightCam,SECURITY,Security Cameras,23,0.0,1
Cameras,RingFloodlightCam,SECURITY,Security Cameras,24,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,0,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,1,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,2,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,3,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,4,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,5,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,6,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,7,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,8,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,9,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,10,0.00041191816559110257,3.0
Cameras,RingFloodlightCam,SECURITY,Home environment,11,0.0001373060551970342,3.0
Cameras,RingFloodlightCam,SECURITY,Home environment,12,0.0002746121103940684,5.0
Cameras,RingFloodlightCam,SECURITY,Home environment,13,0.0002746121103940684,3.0
Cameras,RingFloodlightCam,SECURITY,Home environment,14,0.0005492242207881368,3.5
Cameras,RingFloodlightCam,SECURITY,Home environment,15,0.0001373060551970342,4.0
Cameras,RingFloodlightCam,SECURITY,Home environment,16,0.0001373060551970342,1.0
Cameras,RingFloodlightCam,SECURITY,Home environment,17,0.0008238363311822051,3.6666666666666665
Cameras,RingFloodlightCam,SECURITY,Home environment,18,0.0001373060551970342,5.0
Cameras,RingFloodlightCam,SECURITY,Home environment,19,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,20,0.0001373060551970342,5.0
Cameras,RingFloodlightCam,SECURITY,Home environment,21,0.000686530275985171,2.6
Cameras,RingFloodlightCam,SECURITY,Home environment,22,0.0002746121103940684,2.5
Cameras,RingFloodlightCam,SECURITY,Home environment,23,0.0,1
Cameras,RingFloodlightCam,SECURITY,Home environment,24,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,0,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,1,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,2,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,3,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,4,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,5,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,6,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,7,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,8,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,9,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,10,0.003981875600713992,4.068965517241379
Cameras,RingFloodlightCam,SECURITY,Locational safety,11,0.0009611423863792394,4.285714285714286
Cameras,RingFloodlightCam,SECURITY,Locational safety,12,0.0026088150487436497,3.5789473684210527
Cameras,RingFloodlightCam,SECURITY,Locational safety,13,0.0016476726623644103,4.083333333333333
Cameras,RingFloodlightCam,SECURITY,Locational safety,14,0.002746121103940684,4.1
Cameras,RingFloodlightCam,SECURITY,Locational safety,15,0.0012357544967733078,3.7777777777777777
Cameras,RingFloodlightCam,SECURITY,Locational safety,16,0.002196896883152547,3.6875
Cameras,RingFloodlightCam,SECURITY,Locational safety,17,0.003020733214334752,4.0
Cameras,RingFloodlightCam,SECURITY,Locational safety,18,0.005629548263078402,4.024390243902439
Cameras,RingFloodlightCam,SECURITY,Locational safety,19,0.0016476726623644103,3.6666666666666665
Cameras,RingFloodlightCam,SECURITY,Locational safety,20,0.0023342029383495813,4.352941176470588
Cameras,RingFloodlightCam,SECURITY,Locational safety,21,0.0037072634903199233,3.5555555555555554
Cameras,RingFloodlightCam,SECURITY,Locational safety,22,0.0023342029383495813,3.764705882352941
Cameras,RingFloodlightCam,SECURITY,Locational safety,23,0.0,1
Cameras,RingFloodlightCam,SECURITY,Locational safety,24,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,0,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,1,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,2,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,3,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,4,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,5,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,6,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,7,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,8,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,9,0.0001373060551970342,2.0
Cameras,RingFloodlightCam,DATA,Data Saving,10,0.0009611423863792394,4.428571428571429
Cameras,RingFloodlightCam,DATA,Data Saving,11,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,12,0.0005492242207881368,4.0
Cameras,RingFloodlightCam,DATA,Data Saving,13,0.00041191816559110257,4.0
Cameras,RingFloodlightCam,DATA,Data Saving,14,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,DATA,Data Saving,15,0.0002746121103940684,3.0
Cameras,RingFloodlightCam,DATA,Data Saving,16,0.0001373060551970342,1.0
Cameras,RingFloodlightCam,DATA,Data Saving,17,0.0001373060551970342,1.0
Cameras,RingFloodlightCam,DATA,Data Saving,18,0.0002746121103940684,4.5
Cameras,RingFloodlightCam,DATA,Data Saving,19,0.0002746121103940684,1.0
Cameras,RingFloodlightCam,DATA,Data Saving,20,0.00041191816559110257,4.333333333333333
Cameras,RingFloodlightCam,DATA,Data Saving,21,0.00041191816559110257,1.0
Cameras,RingFloodlightCam,DATA,Data Saving,22,0.0002746121103940684,5.0
Cameras,RingFloodlightCam,DATA,Data Saving,23,0.0,1
Cameras,RingFloodlightCam,DATA,Data Saving,24,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,0,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,1,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,2,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,3,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,4,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,5,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,6,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,7,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,8,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,9,0.0001373060551970342,2.0
Cameras,RingFloodlightCam,DATA,Data Security,10,0.0012357544967733078,4.444444444444445
Cameras,RingFloodlightCam,DATA,Data Security,11,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,12,0.000686530275985171,3.4
Cameras,RingFloodlightCam,DATA,Data Security,13,0.000686530275985171,4.0
Cameras,RingFloodlightCam,DATA,Data Security,14,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,DATA,Data Security,15,0.0002746121103940684,3.0
Cameras,RingFloodlightCam,DATA,Data Security,16,0.0008238363311822051,3.0
Cameras,RingFloodlightCam,DATA,Data Security,17,0.0010984484415762735,3.5
Cameras,RingFloodlightCam,DATA,Data Security,18,0.0008238363311822051,4.166666666666667
Cameras,RingFloodlightCam,DATA,Data Security,19,0.000686530275985171,2.6
Cameras,RingFloodlightCam,DATA,Data Security,20,0.0005492242207881368,3.5
Cameras,RingFloodlightCam,DATA,Data Security,21,0.0005492242207881368,2.25
Cameras,RingFloodlightCam,DATA,Data Security,22,0.0002746121103940684,4.0
Cameras,RingFloodlightCam,DATA,Data Security,23,0.0,1
Cameras,RingFloodlightCam,DATA,Data Security,24,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,0,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,1,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,2,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,3,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,4,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,5,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,6,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,7,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,8,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,9,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,10,0.0001373060551970342,5.0
Cameras,RingFloodlightCam,DATA,Product Purchasing,11,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,12,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,13,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,14,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,15,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,16,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,17,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,18,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,19,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,20,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,21,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,22,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,23,0.0,1
Cameras,RingFloodlightCam,DATA,Product Purchasing,24,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,0,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,1,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,2,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,3,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,4,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,5,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,6,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,7,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,8,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,9,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,10,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,11,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,12,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,13,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,14,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,15,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,16,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,17,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,18,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,19,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,20,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,21,0.0001373060551970342,1.0
Cameras,RingFloodlightCam,GIFT,Camera Gifting,22,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,23,0.0,1
Cameras,RingFloodlightCam,GIFT,Camera Gifting,24,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,0,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,1,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,2,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,3,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,4,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,5,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,6,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,7,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,8,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,9,0.0001373060551970342,2.0
Cameras,RingFloodlightCam,PEOPLE,Baby,10,0.0012357544967733078,4.444444444444445
Cameras,RingFloodlightCam,PEOPLE,Baby,11,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,12,0.000686530275985171,3.4
Cameras,RingFloodlightCam,PEOPLE,Baby,13,0.000686530275985171,4.0
Cameras,RingFloodlightCam,PEOPLE,Baby,14,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,PEOPLE,Baby,15,0.0002746121103940684,3.0
Cameras,RingFloodlightCam,PEOPLE,Baby,16,0.0005492242207881368,3.25
Cameras,RingFloodlightCam,PEOPLE,Baby,17,0.0010984484415762735,3.625
Cameras,RingFloodlightCam,PEOPLE,Baby,18,0.0008238363311822051,4.166666666666667
Cameras,RingFloodlightCam,PEOPLE,Baby,19,0.000686530275985171,2.6
Cameras,RingFloodlightCam,PEOPLE,Baby,20,0.00041191816559110257,3.6666666666666665
Cameras,RingFloodlightCam,PEOPLE,Baby,21,0.0005492242207881368,2.25
Cameras,RingFloodlightCam,PEOPLE,Baby,22,0.00041191816559110257,4.333333333333333
Cameras,RingFloodlightCam,PEOPLE,Baby,23,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Baby,24,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,0,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,1,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,2,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,3,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,4,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,5,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,6,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,7,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,8,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,9,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,10,0.0001373060551970342,1.0
Cameras,RingFloodlightCam,PEOPLE,Home Security,11,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,12,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,13,0.0001373060551970342,2.0
Cameras,RingFloodlightCam,PEOPLE,Home Security,14,0.0005492242207881368,3.5
Cameras,RingFloodlightCam,PEOPLE,Home Security,15,0.0001373060551970342,4.0
Cameras,RingFloodlightCam,PEOPLE,Home Security,16,0.0001373060551970342,1.0
Cameras,RingFloodlightCam,PEOPLE,Home Security,17,0.0002746121103940684,4.5
Cameras,RingFloodlightCam,PEOPLE,Home Security,18,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,19,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,20,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,21,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,22,0.0002746121103940684,2.5
Cameras,RingFloodlightCam,PEOPLE,Home Security,23,0.0,1
Cameras,RingFloodlightCam,PEOPLE,Home Security,24,0.0,1
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,0,0.0,1
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,1,0.00012813120635530784,5.0
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,2,0.0007047216349541931,4.636363636363637
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,3,0.00012813120635530784,4.5
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,4,0.00012813120635530784,5.0
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,5,0.000768787238131847,4.0
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,6,0.0006406560317765392,4.4
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,7,0.00012813120635530784,3.0
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,8,0.00019219680953296174,4.333333333333333
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,9,0.0003203280158882696,3.8
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,10,0.0005765904285988853,4.333333333333333
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,11,0.00012813120635530784,3.5
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,12,0.00012813120635530784,4.5
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,13,0.0003203280158882696,3.8
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,14,0.00044845922224357745,3.7142857142857144
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,15,0.0003203280158882696,4.2
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,16,0.00044845922224357745,4.142857142857143
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,17,0.0005765904285988853,3.5555555555555554
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,18,0.00019219680953296174,3.6666666666666665
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,19,0.00012813120635530784,4.0
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,20,0.00012813120635530784,4.0
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,21,0.0003203280158882696,3.2
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,22,0.00019219680953296174,2.6666666666666665
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,23,0.0,1
Doorbell,RingVideoDoorbell,PRIVACY,Convenience,24,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,0,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,1,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,2,0.00012813120635530784,4.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,3,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,4,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,5,0.0003843936190659235,3.1666666666666665
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,6,0.00012813120635530784,3.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,7,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,8,6.406560317765392e-05,2.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,9,6.406560317765392e-05,5.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,10,0.00012813120635530784,4.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,11,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,12,6.406560317765392e-05,2.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,13,0.0002562624127106157,2.5
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,14,0.0003843936190659235,2.1666666666666665
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,15,6.406560317765392e-05,4.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,16,0.0002562624127106157,2.75
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,17,0.0005765904285988853,2.888888888888889
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,18,0.00012813120635530784,2.0
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,19,0.00012813120635530784,3.5
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,20,0.00019219680953296174,3.3333333333333335
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,21,0.00012813120635530784,3.5
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,22,0.00012813120635530784,1.5
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,23,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Security Cameras,24,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Home environment,0,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Home environment,1,0.0007047216349541931,4.7272727272727275
Doorbell,RingVideoDoorbell,SECURITY,Home environment,2,0.0024985585239285027,4.282051282051282
Doorbell,RingVideoDoorbell,SECURITY,Home environment,3,0.0014735088730860402,4.565217391304348
Doorbell,RingVideoDoorbell,SECURITY,Home environment,4,0.0034595425715933117,3.925925925925926
Doorbell,RingVideoDoorbell,SECURITY,Home environment,5,0.003203280158882696,3.64
Doorbell,RingVideoDoorbell,SECURITY,Home environment,6,0.003203280158882696,3.9
Doorbell,RingVideoDoorbell,SECURITY,Home environment,7,0.0008969184444871549,3.2857142857142856
Doorbell,RingVideoDoorbell,SECURITY,Home environment,8,0.0016657056826190019,3.9615384615384617
Doorbell,RingVideoDoorbell,SECURITY,Home environment,9,0.0022422961112178873,3.1714285714285713
Doorbell,RingVideoDoorbell,SECURITY,Home environment,10,0.004036133000192197,3.3492063492063493
Doorbell,RingVideoDoorbell,SECURITY,Home environment,11,0.001601640079441348,3.12
Doorbell,RingVideoDoorbell,SECURITY,Home environment,12,0.003139214555705042,3.36734693877551
Doorbell,RingVideoDoorbell,SECURITY,Home environment,13,0.003203280158882696,2.82
Doorbell,RingVideoDoorbell,SECURITY,Home environment,14,0.005381510666922929,3.130952380952381
Doorbell,RingVideoDoorbell,SECURITY,Home environment,15,0.0024985585239285027,2.8974358974358974
Doorbell,RingVideoDoorbell,SECURITY,Home environment,16,0.004036133000192197,2.857142857142857
Doorbell,RingVideoDoorbell,SECURITY,Home environment,17,0.004933051444679351,3.2337662337662336
Doorbell,RingVideoDoorbell,SECURITY,Home environment,18,0.004164264206547505,2.9846153846153847
Doorbell,RingVideoDoorbell,SECURITY,Home environment,19,0.0019219680953296175,3.2666666666666666
Doorbell,RingVideoDoorbell,SECURITY,Home environment,20,0.003715804984303927,2.793103448275862
Doorbell,RingVideoDoorbell,SECURITY,Home environment,21,0.003203280158882696,2.98
Doorbell,RingVideoDoorbell,SECURITY,Home environment,22,0.0021782305080402333,2.9705882352941178
Doorbell,RingVideoDoorbell,SECURITY,Home environment,23,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Home environment,24,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Locational safety,0,0.0,1
Doorbell,RingVideoDoorbell,SECURITY,Locational safety,1,0.0007047216349541931,4.363636363636363
